id	sentiment	words
"10661_3"	0	"It's \"The F.B.I.\" starring Reed Hadley, with an all-star guest cast! The film begins with an accidental (convenient?) kidnapping, which leads to one thing, and another - which doesn't really indicate the main story, which is a \"Big House, U.S.A.\" prison break story. The story is very improbable, to say the least. It's like a TV show, only more \"violent\" (for the times).<br /><br />BUT - the cast is a trip! Picture this: Ralph Meeker is sent to prison; his cell-mates are the following criminals: Broderick Crawford, Lon Chaney Jr., Charles Bronson (reading a \"Muscle\" magazine!), and William Talman (reading a \"Detective\" magazine!). Honest! You should know that, an early scene reveals what happens to the \"missing\" boy, answering the ending \"voiceover.\" If you don't want to have that hanging, don't miss the opening scenes between the \"Iceman\" and the boy (Peter Votrian doing well as a runaway asthmatic). <br /><br />*** Big House, U.S.A. (1955) Howard W. Koch ~ Broderick Crawford, Ralph Meeker, Reed Hadley"
"7791_10"	1	"Another one of those films you hear about from friends (...or read about on IMDb). Not many false notes in this one. I could see just about everything here actually happening to a young girl fleeing from a dead-end home town in Tennessee to Florida, with all her worldly possessions in an old beaten-up car.<br /><br />The heroine, Ruby, makes some false starts, but learns from them. I found myself wondering why, why didn't she lean a bit more on Mike's shoulder, but...she has her reasons, as it turns out.<br /><br />Just a fine film. The only thing I don't much like about it, I think, is the title."
"1543_1"	0	"I rented this tape a couple of years ago, and boy did it suck. From the commercials, I was lead to believe that this was a movie about a guy who had no no luck with women, and that was where the comedy would lie. Boy was I wrong. The jokes were vulgar, and they were just not funny. Don't bother. 1/10"
"8076_7"	1	"Family is about two families who are after each other's blood.<br /><br />Viren Sahay (Amitabh Bachchan) is an underworld don, operates from Bangkok. He has a family in India. Once by mistake he kills Shekhar (Akshay Kumar). Like Viren Sahay, he also has a family (a brother, wife and parents). Aryan (Aryaman), Shekhar's brother is out to take revenge of his brother's death. He kidnaps Viren Sahay's family for the same reason.<br /><br />The film has got one turning point (Amitabh Bachchan). Second half of the movie belongs to him completely where instead of his dialogs, expression matters more. Akshay's minuscule role has also put him at par with Amitabh. I didn't understand what Bhumika Chawala was doing in this movie.<br /><br />There were a few loose points in the script; like; Amitabh has been shown as the most wanted criminal of the city still he walks scot-free in the city. Kidnapping of his family is also seemed vague. How can the family of such a big don doesn't have any security cover?"
"3421_10"	1	"This shorter movie is the epitome the expected results when the imbecile runs the asylum. It is sad how the futures of these young people were rolled down a craps table when neither Saddam Hussein nor the people of Iraq, God rest the souls of the 350,000 plus that have been killed, had anything to do with terrorism nor al-Quida.<br /><br />Following this movie the astute viewer will need to pick up or download a copy of \"Loose Change.\" This movie is available free on the internet, until the Bush cabal locks it down, by googling-up the very title, as indicated in parenthesis.<br /><br />God Save our country. This will not be done by following the Christo-fascists that controlled the Halls of Congress for over 10 years prior to November, 2006!"
"6306_2"	0	"Working at a video store I get to see quite a few movies and on occasion I try to watch some of the not so big movies. Proud happened to be one of them. The initial idea of telling of the story of a primarily black crewed ship during WWII had some merit. However in less than 10 minutes of watching the movie you find out that the primary point of the movie was to tell about racial tension in WWII. The underlying story is about the ship, the crew and their exploits in the war. This primary point is hammered at you to the point of excessiveness all throughout the movie. I commend the men that served on the USS Mason for their triumph in the face of adversity and for the hardships that they endured. A movie should have been made focusing on the accomplishments these men did for themselves, the Navy and for their country and not making a movie whose focus is racism during WWII."
"8813_1"	0	"Ok I will sum up this movie... A bunch of skanky British women have some disease that basically is turning them into zombies. The whole movie consists of these women talking, smoking, and rarely going out for \"meat\" Or humans to eat. I swear I had to MAKE myself watch this movie... UGH"
"3307_8"	1	"Let us begin by saying that this film's English title \"The Power of Kangwon Province\" is an absolute misnomer.It is because in Hong Sang Soo's film,there are no actual shots of wars,troubles and conflicts.So the idea of establishing power of a province is neither suitable nor valid in the context of this film.If we were to judge this film by its Korean language title,\"Kangwon-do ui him\" is going to appear as a cryptic statement about emotional turmoils of its young protagonists whose minds are not at rest.Hong Sang Soo has also directed a highly prolific visual document about erratic choices made by people in their lives.The people in question are a couple of young girls who are constantly in the process of displaying their moods,whims and fancies. If making a film out of nothingness can be claimed as a film maker's meritorious virtue then Hong Sang Soo has to be saluted as a courageous film maker whose films speak volumes about ubiquitous nothingness of human relationships,sentiments and lives.Whether one likes it or not,this is the only fair conclusion that be deduced from this particular film."
"3429_10"	1	"I saw this film premiere Friday (1/19) night in Park City for Sundance and was incredibly moved. Sitting in a theater and hearing first-hand the anguish soldiers go through was almost more than I could bear. Others in the audience were equally moved and while we wanted to turn away, the least we could do was bear witness as these men and women shared their experience with us. Robert Acosta, Paul Rieckhoff, Sean Huze, and Herold Noel, all veterans of the war in Iraq and featured in the film, were present. While they may be home now, you can tell this war is still inside them and probably always will be. Whether you support the war or not, it is OUR duty to support the troops with something other than a bumper sticker. See this film!"
"2331_1"	0	"I wouldn't rent this one even on dollar rental night."
"587_2"	0	"This film differentiates itself from the run-of-the-mill \"wonder of the human body\" documentaries by bravely, if bizarrely, opting to elicit disgust in the viewer. In one scene, the camera closes in on a gigantic 50-foot zit as a teenager squeezes pus and fluid out of it. In another, the camera is semisubmerged in a swamp of half digested food and stomach acid as parts of a pasta salad drop in from the esophagus and plop into the goo. In a final tour de force, the camera takes the viewer on a harrowing ride through a forest of...teenage armpit hair. Unfortunately, I'm not making any of this up. See this film if you must, but: bring your vomit bag, and don't have pasta salad beforehand."
"4268_10"	1	"i'm not sure if it is available worldwide - but if anyone who's deciding what is supposed to be put on videotapes and distributed in video clubs - is reading this - please , please buy it! (if I wasn't clear: GET THE MOVIE INTO VIDEOSTORES!)<br /><br />can't be explained - must see!"
"3398_3"	0	"It seems that the intention of the film was to show the aggressive (maffia-like) character of Russians, or at least of those Russians able to travel outside their big country; that it is too easy to rob a bank in England; and that British police is so inefficient that it cannot find the person who robbed the bank even when these subjects are leaving the country by air. In addition, Nicole Kidman and the supposed Russian colleagues spoke a language not yet identified anywhere, probably spoken by Aliens in the Ural mountains, but far to be the Russian one. So Nicole, if you really want to talk Russian, kindly go to Moscow or St. Petersburg and keep yourself busy learning Russian language grammar and its pronunciation."
"1097_3"	0	"I realise that the US Army was demoralised by 1971, but this film was unbelievable. It was supposed to be a training camp not the SS punishment battalion in a Sven Hassell novel. The writer must be a real Army hater. The psycho sergeant who kept beating the crap of people belonged in a prison cell, and the useless Black top sergeant should have been sacked as well. These men were going overseas, the receiving units would surely have wondered where all the unusable damaged recruits were coming from, and an investigation would have ensued. The scene that blew it completely was the electrocution one. Farrell, the alleged barrack room lawyer, would have had the instructor over a barrel for issuing an illegal order ( to torture POWs in contravention to the Geneva Convention ), actual assault on an enlisted man, sexual assault and conduct unbecoming an officer. Intead he just walks away. After this, discipline brakes down into a madhouse level and the film becomes unwatchable. I don't know how it ended, I went to bed."
"11599_8"	1	"The story has been told before. A deadly disease is spreading around... But the extra in this film is Peter Weller, his interpretation of Muller on the run is real. He is indeed a desperate person just going home to see his child. This person could be working next to you."
"109_2"	0	"I think I will make a movie next weekend. Oh wait, I'm working..oh I'm sure I can fit it in. It looks like whoever made this film fit it in. I hope the makers of this crap have day jobs because this film sucked!!! It looks like someones home movie and I don't think more than $100 was spent making it!!! Total crap!!! Who let's this stuff be released?!?!?!"
"17_3"	0	"Nine minutes of psychedelic, pulsating, often symmetric abstract images, are enough to drive anyone crazy. I did spot a full-frame eye at the start, and later some birds silhouetted against other colors. It was just not my cup of tea. It's about 8½ minutes too long."
"12307_3"	0	"When I say \" Doctor Who \" you might conjure up an image of Tom Baker , or Jon Pertwee or maybe Peter Davison . When I say \" James Bond \" you`ll almost certainly conjure up an image of Sean Connery while a small handful of people may think of Roger Moore or Pierce Brosnan . But when I say \" Sgt Bilko \" absolutely everyone will think of Phil Silvers . Unlike Doctor Who or James Bond the role belongs exclusively to one actor . And that`s the problem with this film version you`ll continually wish you were watching the old black and white show . In fact the whole idea of making a film version of BILKO without Silvers in the title role comes close to sacrilage"
"10015_2"	0	"Ghost of Dragstrip Hollow is a typical 1950's teens in turmoil movie. It is not a horror or science fiction movie. Plot concerns a group of teens who are about to get kicked out of their \"hot rod\" club because they cannot meet the rent. Once kicked out, they decide to try an old Haunted House. The only saving grace for the film is that the \"ghost\" (Paul Blaisdell in the She Creature suit) turns out to be an out of work movie monster played by Blaisdell."
"1194_7"	1	"The film largely focuses on a bullying Robert Taylor as a ruthless buffalo hunter and the people who have to put up with him. Set amidst a hunt for dwindling numbers of buffalo, it portrays the end of a tragic era of senseless slaughter and is full of drama and remorse for both the buffalo and the Native Americans. Taylor is blinded by his hatred of Indians and his naivete that the buffalo herds will never disappear. In one scene, he shoots animal after animal, while in another he murders Indians and then eats the food they had cooking on their fire. Under this ruthless exterior lies an insecure person who is reduced to begging his comrades (Stewart Granger, Lloyd Nolan, and Russ Tamblyn) not to leave him. It's not the most pleasant of films and is weighed down by the drama it creates, leading to a dismal and very fitting conclusion in a blizzard."
"5087_7"	1	"Who the hell rests at night whilst walking in the desert and travels in the heat of the sun, and these people are supposed to be professional trackers/journeymen!! Who the hell rests at night whilst walking in the desert and travels in the heat of the sun, and these people are supposed to be professional trackers/journeymen!! Who the hell rests at night whilst walking in the desert and travels in the heat of the sun, and these people are supposed to be professional trackers/journeymen!! Who the hell rests at night whilst walking in the desert and travels in the heat of the sun, and these people are supposed to be professional trackers/journeymen!! Who the hell rests at night whilst walking in the desert and travels in the heat of the sun, and these people are supposed to be professional trackers/journeymen!!"
"7807_1"	0	"I picked this DVD up at the Dollar Store. The DVD was on the 2 for $1 rack, but since it had Michael Madsen in it, I thought that since I had never seen the movie, I bought it anyway.<br /><br />I must say that I didn't like the movie. The movie played more like a documentary or an advertisement for religion than anything else. I found that the director's use of flashbacks did not add to the story line for me. I would have preferred to view the story line in chronological order.<br /><br />I won't throw it away like one of the other commentators, but It may be quite awhile before I would consider watching this movie again.<br /><br />Who knows, since it was Michael Madsen's film debut, maybe it might have some archival value at some future date."
"8525_2"	0	"Oh, man! This thing scared the heck out of me when I first watched it... and I was SIXTEEN!!!<br /><br />That creepy animated Barbie is scary as hell! I want to stop talking about her now."
"9831_8"	1	"We have high expectations with this one . . . because its Zombi 3 the official sequel to Zombi 2 and directed by Lucio Fulci . . . however . . . its co-directed by Bruno Mattei (from Night of the Zombies) and not written by Dardino Sachetti but by Claudio Fagrasso (Night of the Zombies) and its shot in the Phillimines like Night of the Zombies and resembles Night of the Zombies (Hell of the Living Dead) a lot. as a result its more like a companion to Hell of the Living Dead than Zombi 2. Fabrazio DeAngelis who produced Zombi 2 and its editor Tomassi (?) and efx gianetto De Rossi gave Zombi 2 its magic . . . Zombi 3 is not magical . . . its like a peanut butter and jelly sandwich without the peanut-butter. But over the years, I've grown to accept Zombi 3. I could swear I saw a version where a soldier was bitten on the arm and went to the hotel room . . . there was a senseless Fulci-cut and the Mattei/Fulci-cut is the one on DVD."
"8360_9"	1	"This is one a most famous movies of the French sexual empowerment of the seventies, starring Gerard Depardieu and Patrick Dewaere in extremely sarcastic roles. It is also one of the many dark psychological dramas of the seventies/eighties, such as \"Serie Noire\", \"Buffet Froid\", \"Beau Pere\", all realized by Blier.<br /><br />However, I would like to correct the previous comment that was posted on the movie: the translated title in English is very far from the French version. It is true that both protagonists are \"going places\", but the title in French could be literally translated by \"the waltz dancers\", which is a metaphor for the movement of the testicles..."
"8914_8"	1	"I grew up in Royersford, Pa. The town where Jerry's market was. I remember my whole family going out to watch the filming. I remember a guy showing the \"Blob\" to me and my brothers in a bucket. I also would like to share that my mother was in the movie. Her hair style was the same as Aneta Corsaut's and she was ill one evening and they saw my mom and asked her to sit in the car with Steve Mcqueen for some shots from behind. They payed her $25.00 and gave her a story to tell until she passed away this past August. My mom was not a teenager and she was a few months from giving birth to my little sister."
